Statistical profiling result from log_with_console.log, (11087 ticks, 34 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  LazyCompile: *hasHooks node:internal/async_hooks:471:18
      2    0.0%    0.0%  LazyCompile: *get description /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sdam/topology.js:144:20
      2    0.0%    0.0%  LazyCompile: *get closed /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection_pool.js:101:15
      2    0.0%    0.0%  LazyCompile: *formatWithOptionsInternal node:internal/util/inspect:2046:35
      2    0.0%    0.0%  LazyCompile: *clone /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:563:17
      2    0.0%    0.0%  LazyCompile: *asString /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/date-format/lib/index.js:29:18
      2    0.0%    0.0%  LazyCompile: *afterWriteTick node:internal/streams/writable:482:24
      2    0.0%    0.0%  LazyCompile: *_storeHeader node:_http_outgoing:374:22
      2    0.0%    0.0%  LazyCompile: *Socket._writeGeneric node:net:769:42
      2    0.0%    0.0%  LazyCompile: *Long.add /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/long.js:252:35
      2    0.0%    0.0%  LazyCompile: *CommandOperation /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/command.js:14:16
      2    0.0%    0.0%  Function: ^write_ node:_http_outgoing:730:16
      2    0.0%    0.0%  Function: ^toString /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:922:13
      2    0.0%    0.0%  Function: ^toBin /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:345:10
      2    0.0%    0.0%  Function: ^send /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/response.js:111:25
      2    0.0%    0.0%  Function: ^ondata node:internal/streams/readable:752:18
      2    0.0%    0.0%  Function: ^onMessage /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection.js:156:14
      2    0.0%    0.0%  Function: ^normalizeEncoding node:internal/util:160:27
      2    0.0%    0.0%  Function: ^makeUpdateStatement /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/update.js:157:29
      2    0.0%    0.0%  Function: ^listenerCount node:events:852:23
      2    0.0%    0.0%  Function: ^hasAspect /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/operation.js:37:14
      2    0.0%    0.0%  Function: ^handleCache /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:210:21
      2    0.0%    0.0%  Function: ^getHeader node:_http_outgoing:590:57
      2    0.0%    0.0%  Function: ^executeCommand /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/command.js:48:19
      2    0.0%    0.0%  Function: ^emitReadable node:internal/streams/readable:563:22
      2    0.0%    0.0%  Function: ^emit node:events:470:44
      2    0.0%    0.0%  Function: ^cursorIsDead /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cursor/abstract_cursor.js:532:22
      2    0.0%    0.0%  Function: ^checkListener node:events:257:23
      2    0.0%    0.0%  Function: ^checkIn /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection_pool.js:175:12
      2    0.0%    0.0%  Function: ^applySession /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:661:22
      2    0.0%    0.0%  Function: ^append /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:813:11
      2    0.0%    0.0%  Function: ^anonymous /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:695:59
      2    0.0%    0.0%  Function: ^afterWriteDispatched node:internal/stream_base_commons:155:30
      2    0.0%    0.0%  Function: ^addCatch node:events:345:18
      2    0.0%    0.0%  Function: ^_send node:_http_outgoing:319:49
      2    0.0%    0.0%  Function: ^_finish node:_http_server:203:52
      2    0.0%    0.0%  Function: ^Transaction /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/transactions.js:57:16
      2    0.0%    0.0%  Function: ^Timeout node:internal/timers:167:17
      2    0.0%    0.0%  Function: ^Store.createSession /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/session/store.js:86:41
      2    0.0%    0.0%  Function: ^<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:357:13
      2    0.0%    0.0%  Function: ^<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sdam/server.js:204:42
      2    0.0%    0.0%  Function: ^<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/execute_operation.js:16:48
      2    0.0%    0.0%  Function: ^<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/index.js:485:38
      1    0.0%    0.0%  RegExp: ^text\/|^application\/(javascript|json)
      1    0.0%    0.0%  RegExp: ^\/static\/?(?=\/|$)
      1    0.0%    0.0%  RegExp: ^\/logout\/?(?=\/|$)
      1    0.0%    0.0%  RegExp: ^[a-zA-Z_$][0-9a-zA-Z_$]*$
      1    0.0%    0.0%  RegExp: ^[\u0009\u0020-\u007e\u0080-\u00ff]+$
      1    0.0%    0.0%  RegExp: ^[\^_`a-zA-Z\-0-9!#$%&'*+.|~]+$
      1    0.0%    0.0%  RegExp: ^[!#$%&'*+\-.^_`|~0-9A-Za-z]+$
      1    0.0%    0.0%  RegExp: ^[!#$%&'*+.^_`|~0-9A-Za-z-]+\/[!#$%&'*+.^_`|~0-9A-Za-z-]+$
      1    0.0%    0.0%  RegExp: ^.*[\.\/\\]
      1    0.0%    0.0%  RegExp: ;(\s*$)
      1    0.0%    0.0%  RegExp: ; *([!#$%&'*+.^_`|~0-9A-Za-z-]+) *= *("(?:[\u000b\u0020\u0021\u0023-\u005b\u005d-\u007e\u0080-\u00ff]|\\[\u000b\u0020-\u00ff])*"|[!#$%&'*+.^_`|~0-9A-Za-z-]+) *
      1    0.0%    0.0%  RegExp: (<%%|%%>|<%=|<%-|<%_|<%#|<%|%>|-%>|_%>) {1}
      1    0.0%    0.0%  RegExp: (<%%|%%>|<%=|<%-|<%_|<%#|<%|%>|-%>|_%>)
      1    0.0%    0.0%  LazyCompile: *write_ node:_http_outgoing:730:16
      1    0.0%    0.0%  LazyCompile: *validateNumber node:internal/validators:123:24
      1    0.0%    0.0%  LazyCompile: *validateEncoding node:internal/validators:199:26
      1    0.0%    0.0%  LazyCompile: *unenroll node:timers:78:18
      1    0.0%    0.0%  LazyCompile: *toBin /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:345:10
      1    0.0%    0.0%  LazyCompile: *supportsRetryableWrites /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:994:33
      1    0.0%    0.0%  LazyCompile: *slice node:buffer:1115:40
      1    0.0%    0.0%  LazyCompile: *sha1 /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/cookie-signature/index.js:49:14
      1    0.0%    0.0%  LazyCompile: *serializeNumber /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:44:25
      1    0.0%    0.0%  LazyCompile: *serializeDate /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:110:23
      1    0.0%    0.0%  LazyCompile: *serializeBinary /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:462:25
      1    0.0%    0.0%  LazyCompile: *resolveBSONOptions /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/bson.js:55:28
      1    0.0%    0.0%  LazyCompile: *remove node:internal/linkedlist:16:16
      1    0.0%    0.0%  LazyCompile: *pushAsyncContext node:internal/async_hooks:540:26
      1    0.0%    0.0%  LazyCompile: *parserOnIncoming node:_http_server:852:26
      1    0.0%    0.0%  LazyCompile: *parse /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/vary/index.js:96:16
      1    0.0%    0.0%  LazyCompile: *onMessage /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection.js:156:14
      1    0.0%    0.0%  LazyCompile: *noop node:internal/util/debuglog:47:14
      1    0.0%    0.0%  LazyCompile: *makeFindCommand /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/find.js:55:25
      1    0.0%    0.0%  LazyCompile: *header /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/response.js:777:29
      1    0.0%    0.0%  LazyCompile: *hash /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/index.js:596:14
      1    0.0%    0.0%  LazyCompile: *hasAspect /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/operation.js:37:14
      1    0.0%    0.0%  LazyCompile: *handle /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/router/layer.js:86:49
      1    0.0%    0.0%  LazyCompile: *getValidatedString /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/deserializer.js:650:28
      1    0.0%    0.0%  LazyCompile: *get node:_http_incoming:108:16
      1    0.0%    0.0%  LazyCompile: *get data /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/session/cookie.js:117:11
      1    0.0%    0.0%  LazyCompile: *get /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/debug/src/common.js:125:9
