Statistical profiling result from log_without_console.log, (9641 ticks, 36 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  LazyCompile: *trim_prefix /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express/lib/router/index.js:293:23
      2    0.0%    0.0%  LazyCompile: *serializeLong /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:302:23
      2    0.0%    0.0%  LazyCompile: *parse /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:426:10
      2    0.0%    0.0%  LazyCompile: *onStreamRead node:internal/stream_base_commons:167:22
      2    0.0%    0.0%  LazyCompile: *hasAspect /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/operation.js:37:14
      2    0.0%    0.0%  LazyCompile: *exports.shallowCopy /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/utils.js:117:32
      2    0.0%    0.0%  LazyCompile: *executeCommand /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/command.js:48:19
      2    0.0%    0.0%  LazyCompile: *concat node:buffer:535:32
      2    0.0%    0.0%  LazyCompile: *compile /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:381:35
      2    0.0%    0.0%  LazyCompile: *closeSync node:fs:526:19
      2    0.0%    0.0%  LazyCompile: *closeSync /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/graceful-fs/graceful-fs.js:72:24
      2    0.0%    0.0%  LazyCompile: *clearBuffer node:internal/streams/writable:529:21
      2    0.0%    0.0%  LazyCompile: *checkListener node:events:257:23
      2    0.0%    0.0%  LazyCompile: *Socket._writeGeneric node:net:769:42
      2    0.0%    0.0%  LazyCompile: *Long.compare /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/long.js:291:39
      2    0.0%    0.0%  LazyCompile: *CommandOperation /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/command.js:14:16
      2    0.0%    0.0%  LazyCompile: *BinMsg /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:394:16
      2    0.0%    0.0%  LazyCompile: *<anonymous> node:internal/fs/utils:686:40
      2    0.0%    0.0%  LazyCompile: *<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sdam/topology.js:479:26
      2    0.0%    0.0%  Function: ^writevGeneric node:internal/stream_base_commons:122:23
      2    0.0%    0.0%  Function: ^writeUInt32LE node:internal/buffer:704:23
      2    0.0%    0.0%  Function: ^write /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection.js:403:15
      2    0.0%    0.0%  Function: ^update node:internal/crypto/hash:95:40
      2    0.0%    0.0%  Function: ^stripSemi /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:364:19
      2    0.0%    0.0%  Function: ^serializeBinary /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:462:25
      2    0.0%    0.0%  Function: ^push node:internal/fixed_queue:75:7
      2    0.0%    0.0%  Function: ^processWaitQueue /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sdam/topology.js:535:26
      2    0.0%    0.0%  Function: ^onParserExecuteCommon node:_http_server:691:31
      2    0.0%    0.0%  Function: ^listenerCount node:events:852:23
      2    0.0%    0.0%  Function: ^isSaved /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/index.js:430:21
      2    0.0%    0.0%  Function: ^insert node:internal/timers:350:16
      2    0.0%    0.0%  Function: ^get canRetryWrite /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/command.js:42:22
      2    0.0%    0.0%  Function: ^exports.createNullProtoObjWherePossible.__proto__ /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/utils.js:210:21
      2    0.0%    0.0%  Function: ^emit node:events:470:44
      2    0.0%    0.0%  Function: ^cleanupCursor /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cursor/abstract_cursor.js:536:23
      2    0.0%    0.0%  Function: ^basename node:path:1306:11
      2    0.0%    0.0%  Function: ^acquire /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:597:12
      2    0.0%    0.0%  Function: ^_write node:internal/streams/writable:283:16
      2    0.0%    0.0%  Function: ^_storeHeader node:_http_outgoing:374:22
      2    0.0%    0.0%  Function: ^_destroy node:_http_incoming:176:55
      2    0.0%    0.0%  Function: ^_copy node:buffer:200:15
      2    0.0%    0.0%  Function: ^Template /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:509:18
      2    0.0%    0.0%  Function: ^Msg /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/commands.js:317:16
      2    0.0%    0.0%  Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      2    0.0%    0.0%  Function: ^<anonymous> node:internal/validators:84:3
      2    0.0%    0.0%  Function: ^<anonymous> node:internal/fs/utils:357:35
      2    0.0%    0.0%  Function: ^<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sdam/server_selection.js:192:12
      2    0.0%    0.0%  Function: ^<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/operations/execute_operation.js:171:59
      2    0.0%    0.0%  Function: ^<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/connect-mongo/build/main/lib/MongoStore.js:236:10
      1    0.0%    0.0%  RegExp: ^[\^_`a-zA-Z\-0-9!#$%&'*+.|~]+$
      1    0.0%    0.0%  RegExp: ^.*[\.\/\\]
      1    0.0%    0.0%  RegExp: [^\t\x20-\x7e\x80-\xff]
      1    0.0%    0.0%  RegExp: (<%%|%%>|<%=|<%-|<%_|<%#|<%|%>|-%>|_%>) {6}
      1    0.0%    0.0%  RegExp: (<%%|%%>|<%=|<%-|<%_|<%#|<%|%>|-%>|_%>) {5}
      1    0.0%    0.0%  RegExp: (<%%|%%>|<%=|<%-|<%_|<%#|<%|%>|-%>|_%>) {4}
      1    0.0%    0.0%  RegExp: (<%%|%%>|<%=|<%-|<%_|<%#|<%|%>|-%>|_%>) {2}
      1    0.0%    0.0%  RegExp: (<%%|%%>|<%=|<%-|<%_|<%#|<%|%>|-%>|_%>) {1}
      1    0.0%    0.0%  RegExp: (<%%|%%>|<%=|<%-|<%_|<%#|<%|%>|-%>|_%>)
      1    0.0%    0.0%  LazyCompile: *writetop /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/index.js:270:24
      1    0.0%    0.0%  LazyCompile: *write node:buffer:592:12
      1    0.0%    0.0%  LazyCompile: *syncExports node:internal/bootstrap/loaders:287:14
      1    0.0%    0.0%  LazyCompile: *storeHeader node:_http_outgoing:517:21
      1    0.0%    0.0%  LazyCompile: *slice node:buffer:1115:40
      1    0.0%    0.0%  LazyCompile: *serializeBinary /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/serializer.js:462:25
      1    0.0%    0.0%  LazyCompile: *resolveBSONOptions /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/bson.js:55:28
      1    0.0%    0.0%  LazyCompile: *realpathSync node:fs:2410:22
      1    0.0%    0.0%  LazyCompile: *readSync node:fs:684:18
      1    0.0%    0.0%  LazyCompile: *readInt32LE node:internal/buffer:385:21
      1    0.0%    0.0%  LazyCompile: *read /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:822:9
      1    0.0%    0.0%  LazyCompile: *processIncomingData /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/message_stream.js:84:29
      1    0.0%    0.0%  LazyCompile: *parserOnIncoming node:_http_server:852:26
      1    0.0%    0.0%  LazyCompile: *parseTemplateText /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/ejs/lib/ejs.js:761:31
      1    0.0%    0.0%  LazyCompile: *now /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:571:13
      1    0.0%    0.0%  LazyCompile: *module.exports /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/utils-merge/index.js:16:36
      1    0.0%    0.0%  LazyCompile: *maybePromise /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/utils.js:345:22
      1    0.0%    0.0%  LazyCompile: *listenerCount node:events:852:23
      1    0.0%    0.0%  LazyCompile: *isObjectLike /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/parser/utils.js:95:22
      1    0.0%    0.0%  LazyCompile: *insert node:internal/timers:350:16
      1    0.0%    0.0%  LazyCompile: *hash /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/index.js:596:14
      1    0.0%    0.0%  LazyCompile: *hasTimedOut /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:552:16
      1    0.0%    0.0%  LazyCompile: *getOwn node:internal/bootstrap/loaders:180:16
      1    0.0%    0.0%  LazyCompile: *get node:internal/streams/duplex:94:8
      1    0.0%    0.0%  LazyCompile: *get loadBalanced /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:103:21
      1    0.0%    0.0%  LazyCompile: *get isActive /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/transactions.js:98:17
      1    0.0%    0.0%  LazyCompile: *get data /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/express-session/session/cookie.js:117:11
      1    0.0%    0.0%  LazyCompile: *get /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/debug/src/common.js:125:9
      1    0.0%    0.0%  LazyCompile: *formatWithOptionsInternal node:internal/util/inspect:2046:35
      1    0.0%    0.0%  LazyCompile: *extname node:path:1385:10
      1    0.0%    0.0%  LazyCompile: *dirname node:path:1275:10
      1    0.0%    0.0%  LazyCompile: *debug /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/debug/src/common.js:66:17
      1    0.0%    0.0%  LazyCompile: *connectionIsStale /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/connection_pool.js:313:22
      1    0.0%    0.0%  LazyCompile: *callback node:internal/streams/writable:550:44
      1    0.0%    0.0%  LazyCompile: *basename node:path:1306:11
      1    0.0%    0.0%  LazyCompile: *asString /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/date-format/lib/index.js:29:18
      1    0.0%    0.0%  LazyCompile: *alignPool node:buffer:158:19
      1    0.0%    0.0%  LazyCompile: *afterWrite node:internal/streams/writable:487:20
      1    0.0%    0.0%  LazyCompile: *adjustOffset node:buffer:1098:22
      1    0.0%    0.0%  LazyCompile: *acquire /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:597:12
      1    0.0%    0.0%  LazyCompile: *_write node:internal/streams/writable:283:16
      1    0.0%    0.0%  LazyCompile: *_onceWrap node:events:644:19
      1    0.0%    0.0%  LazyCompile: *_copy node:buffer:200:15
      1    0.0%    0.0%  LazyCompile: *Long.negate /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/long.js:613:38
      1    0.0%    0.0%  LazyCompile: *Hash node:internal/crypto/hash:58:14
      1    0.0%    0.0%  LazyCompile: *ClientSession /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sessions.js:45:16
      1    0.0%    0.0%  LazyCompile: *Binary /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/bson/lib/binary.js:42:20
      1    0.0%    0.0%  LazyCompile: *<anonymous> node:internal/fs/utils:357:35
      1    0.0%    0.0%  LazyCompile: *<anonymous> /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/sdam/server_selection.js:192:12
      1    0.0%    0.0%  Function: ^writeHead /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/on-headers/index.js:28:29
      1    0.0%    0.0%  Function: ^writeCommand /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/mongodb/lib/cmap/message_stream.js:40:17
      1    0.0%    0.0%  Function: ^vary /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/vary/index.js:133:15
      1    0.0%    0.0%  Function: ^value node:internal/console/constructor:321:20
      1    0.0%    0.0%  Function: ^unshift /Users/victorvega/Documents/Desafio_1/Desafio16/node_modules/denque/index.js:106:44
      1    0.0%    0.0%  Function: ^tryFile node:internal/modules/cjs/loader:384:17
      1    0.0%    0.0%  Function: ^toString node:buffer:782:46
